video_id,rally_id,event_rank,event_frame_original,prev_event_frame_original,next_event_frame_original,window_start_original,window_end_original,event_offset_frames,frame_count,window_strategy,clip_id,reference_frame_count,frame_count_abs_error
41,51,8,50750,50723,50787,50723,50793,27,71,bst-compatible,41_2_17_8,72,1
41,51,9,50787,50750,50813,50750,50819,37,70,bst-compatible,41_2_17_9,71,1
41,51,10,50813,50787,50842,50787,50848,26,62,bst-compatible,41_2_17_10,62,0
41,51,11,50842,50813,50881,50813,50887,29,75,bst-compatible,41_2_17_11,75,0
41,51,12,50881,50842,50907,50842,50913,39,72,bst-compatible,41_2_17_12,73,1
41,51,13,50907,50881,50934,50881,50940,26,60,bst-compatible,41_2_17_13,60,0
41,51,14,50934,50907,50959,50907,50965,27,59,bst-compatible,41_2_17_14,59,0
41,51,15,50959,50934,51001,50934,51007,25,74,bst-compatible,41_2_17_15,74,0
41,51,16,51001,50959,51019,50959,51025,42,67,bst-compatible,41_2_17_16,67,0
41,51,17,51019,51001,51040,51001,51046,18,46,bst-compatible,41_2_17_17,46,0
41,51,18,51040,51019,51064,51019,51070,21,52,bst-compatible,41_2_17_18,52,0
41,51,19,51064,51040,51096,51040,51102,24,63,bst-compatible,41_2_17_19,64,1
41,51,20,51096,51064,51110,51064,51116,32,53,bst-compatible,41_2_17_20,54,1
41,51,21,51110,51096,,51096,51124,14,29,bst-compatible,41_2_17_21,29,0
41,52,1,51732,,51754,51717,51760,15,44,bst-compatible,41_2_18_1,44,0
41,52,2,51754,51732,51778,51732,51784,22,53,bst-compatible,41_2_18_2,53,0
41,52,3,51778,51754,,51754,51792,24,39,bst-compatible,41_2_18_3,39,0
41,53,1,52292,,52313,52277,52319,15,43,bst-compatible,41_2_19_1,44,1
41,53,2,52313,52292,52337,52292,52343,21,52,bst-compatible,41_2_19_2,53,1
41,53,3,52337,52313,52365,52313,52371,24,59,bst-compatible,41_2_19_3,60,1
41,53,4,52365,52337,52390,52337,52396,28,60,bst-compatible,41_2_19_4,60,0
41,53,5,52390,52365,52448,52365,52441,25,77,bst-compatible,41_2_19_5,77,0
41,53,6,52448,52390,52465,52403,52471,45,69,bst-compatible,41_2_19_6,69,0
41,53,7,52465,52448,52492,52448,52498,17,51,bst-compatible,41_2_19_7,51,0
41,53,8,52492,52465,52528,52465,52534,27,70,bst-compatible,41_2_19_8,70,0
41,53,9,52528,52492,52544,52492,52550,36,59,bst-compatible,41_2_19_9,60,1
41,53,10,52544,52528,52569,52528,52575,16,48,bst-compatible,41_2_19_10,48,0
41,53,11,52569,52544,52598,52544,52604,25,61,bst-compatible,41_2_19_11,62,1
41,53,12,52598,52569,52640,52569,52646,29,78,bst-compatible,41_2_19_12,78,0
41,53,13,52640,52598,,52598,52654,42,57,bst-compatible,41_2_19_13,57,0
41,54,1,53324,,53344,53309,53350,15,42,bst-compatible,41_2_20_1,43,1
41,54,2,53344,53324,53359,53324,53365,20,42,bst-compatible,41_2_20_2,43,1
41,54,3,53359,53344,53378,53344,53384,15,41,bst-compatible,41_2_20_3,42,1
41,54,4,53378,53359,53414,53359,53420,19,62,bst-compatible,41_2_20_4,63,1
41,54,5,53414,53378,53445,53378,53451,36,74,bst-compatible,41_2_20_5,75,1
41,54,6,53445,53414,,53414,53459,31,46,bst-compatible,41_2_20_6,47,1
41,55,1,54080,,54102,54065,54108,15,44,bst-compatible,41_2_21_1,45,1
41,55,2,54102,54080,54141,54080,54147,22,68,bst-compatible,41_2_21_2,69,1
41,55,3,54141,54102,54158,54102,54164,39,63,bst-compatible,41_2_21_3,64,1
41,55,4,54158,54141,54187,54141,54193,17,53,bst-compatible,41_2_21_4,53,0
41,55,5,54187,54158,54219,54158,54225,29,68,bst-compatible,41_2_21_5,69,1
41,55,6,54219,54187,54245,54187,54251,32,65,bst-compatible,41_2_21_6,66,1
41,55,7,54245,54219,54271,54219,54277,26,59,bst-compatible,41_2_21_7,59,0
41,55,8,54271,54245,54307,54245,54313,26,69,bst-compatible,41_2_21_8,69,0
41,55,9,54307,54271,54330,54271,54336,36,66,bst-compatible,41_2_21_9,67,1
41,55,10,54330,54307,54356,54307,54362,23,56,bst-compatible,41_2_21_10,57,1
41,55,11,54356,54330,54384,54330,54390,26,61,bst-compatible,41_2_21_11,61,0
41,55,12,54384,54356,54394,54356,54400,28,45,bst-compatible,41_2_21_12,45,0
41,55,13,54394,54384,54419,54384,54425,10,42,bst-compatible,41_2_21_13,42,0
41,55,14,54419,54394,54434,54394,54440,25,47,bst-compatible,41_2_21_14,48,1
41,55,15,54434,54419,54460,54419,54466,15,48,bst-compatible,41_2_21_15,49,1
41,55,16,54460,54434,54489,54434,54495,26,62,bst-compatible,41_2_21_16,63,1
41,55,17,54489,54460,54523,54460,54529,29,70,bst-compatible,41_2_21_17,70,0
41,55,18,54523,54489,54543,54489,54549,34,61,bst-compatible,41_2_21_18,61,0
41,55,19,54543,54523,54571,54523,54577,20,55,bst-compatible,41_2_21_19,55,0
41,55,20,54571,54543,54597,54543,54603,28,61,bst-compatible,41_2_21_20,61,0
41,55,21,54597,54571,54633,54571,54639,26,69,bst-compatible,41_2_21_21,69,0
41,55,22,54633,54597,54658,54597,54664,36,68,bst-compatible,41_2_21_22,68,0
41,55,23,54658,54633,54689,54633,54695,25,63,bst-compatible,41_2_21_23,63,0
41,55,24,54689,54658,54729,54658,54735,31,78,bst-compatible,41_2_21_24,78,0
41,55,25,54729,54689,54746,54689,54752,40,64,bst-compatible,41_2_21_25,65,1
41,55,26,54746,54729,54775,54729,54781,17,53,bst-compatible,41_2_21_26,53,0
41,55,27,54775,54746,54810,54746,54816,29,71,bst-compatible,41_2_21_27,72,1
41,55,28,54810,54775,54835,54775,54841,35,67,bst-compatible,41_2_21_28,67,0
41,55,29,54835,54810,54868,54810,54874,25,65,bst-compatible,41_2_21_29,65,0
41,55,30,54868,54835,54884,54835,54890,33,56,bst-compatible,41_2_21_30,57,1
41,55,31,54884,54868,54908,54868,54914,16,47,bst-compatible,41_2_21_31,48,1
41,55,32,54908,54884,54939,54884,54945,24,62,bst-compatible,41_2_21_32,63,1
41,55,33,54939,54908,54970,54908,54976,31,69,bst-compatible,41_2_21_33,69,0
41,55,34,54970,54939,55011,54939,55017,31,79,bst-compatible,41_2_21_34,79,0
41,55,35,55011,54970,55033,54970,55039,41,70,bst-compatible,41_2_21_35,70,0
41,55,36,55033,55011,55065,55011,55071,22,61,bst-compatible,41_2_21_36,61,0
41,55,37,55065,55033,55096,55033,55102,32,70,bst-compatible,41_2_21_37,70,0
41,55,38,55096,55065,55135,55065,55141,31,77,bst-compatible,41_2_21_38,77,0
41,55,39,55135,55096,55156,55096,55162,39,67,bst-compatible,41_2_21_39,67,0
41,55,40,55156,55135,55185,55135,55191,21,57,bst-compatible,41_2_21_40,58,1
41,55,41,55185,55156,55219,55156,55225,29,70,bst-compatible,41_2_21_41,70,0
41,55,42,55219,55185,55257,55185,55263,34,79,bst-compatible,41_2_21_42,79,0
41,55,43,55257,55219,55294,55219,55300,38,82,bst-compatible,41_2_21_43,82,0
41,55,44,55294,55257,55309,55257,55315,37,59,bst-compatible,41_2_21_44,59,0
41,55,45,55309,55294,55342,55294,55348,15,55,bst-compatible,41_2_21_45,55,0
41,55,46,55342,55309,55384,55309,55390,33,82,bst-compatible,41_2_21_46,82,0
41,55,47,55384,55342,,55342,55398,42,57,bst-compatible,41_2_21_47,58,1
41,57,1,57999,,58018,57984,58024,15,41,bst-compatible,41_2_22_1,41,0
41,57,2,58018,57999,58045,57999,58051,19,53,bst-compatible,41_2_22_2,53,0
41,57,3,58045,58018,58073,58018,58079,27,62,bst-compatible,41_2_22_3,63,1
41,57,4,58073,58045,58088,58045,58094,28,50,bst-compatible,41_2_22_4,51,1
41,57,5,58088,58073,58110,58073,58116,15,44,bst-compatible,41_2_22_5,45,1
41,57,6,58110,58088,58137,58088,58143,22,56,bst-compatible,41_2_22_6,57,1
41,57,7,58137,58110,58168,58110,58174,27,65,bst-compatible,41_2_22_7,65,0
41,57,8,58168,58137,,58137,58182,31,46,bst-compatible,41_2_22_8,46,0
41,58,1,58659,,58680,58644,58686,15,43,bst-compatible,41_2_23_1,43,0
41,58,2,58680,58659,58718,58659,58724,21,66,bst-compatible,41_2_23_2,67,1
41,58,3,58718,58680,58730,58680,58736,38,57,bst-compatible,41_2_23_3,57,0
41,58,4,58730,58718,,58718,58744,12,27,bst-compatible,41_2_23_4,27,0
41,59,1,59358,,59378,59343,59384,15,42,bst-compatible,41_2_24_1,43,1
41,59,2,59378,59358,59390,59358,59396,20,39,bst-compatible,41_2_24_2,39,0
41,59,3,59390,59378,59400,59378,59406,12,29,bst-compatible,41_2_24_3,30,1
41,59,4,59400,59390,59420,59390,59426,10,37,bst-compatible,41_2_24_4,38,1
41,59,5,59420,59400,59444,59400,59450,20,51,bst-compatible,41_2_24_5,51,0
41,59,6,59444,59420,59456,59420,59462,24,43,bst-compatible,41_2_24_6,44,1
41,59,7,59456,59444,59485,59444,59491,12,48,bst-compatible,41_2_24_7,49,1
41,59,8,59485,59456,59528,59456,59534,29,79,bst-compatible,41_2_24_8,80,1
41,59,9,59528,59485,,59485,59542,43,58,bst-compatible,41_2_24_9,58,0
41,60,1,60134,,60156,60119,60162,15,44,bst-compatible,41_2_25_1,45,1
41,60,2,60156,60134,60179,60134,60185,22,52,bst-compatible,41_2_25_2,53,1
41,60,3,60179,60156,60206,60156,60212,23,57,bst-compatible,41_2_25_3,58,1
41,60,4,60206,60179,60240,60179,60246,27,68,bst-compatible,41_2_25_4,69,1
41,60,5,60240,60206,60277,60206,60283,34,78,bst-compatible,41_2_25_5,78,0
41,60,6,60277,60240,60290,60240,60296,37,57,bst-compatible,41_2_25_6,57,0
41,60,7,60290,60277,60313,60277,60319,13,43,bst-compatible,41_2_25_7,43,0
41,60,8,60313,60290,60335,60290,60341,23,52,bst-compatible,41_2_25_8,53,1
41,60,9,60335,60313,60363,60313,60369,22,57,bst-compatible,41_2_25_9,57,0
41,60,10,60363,60335,60393,60335,60399,28,65,bst-compatible,41_2_25_10,66,1
41,60,11,60393,60363,60418,60363,60424,30,62,bst-compatible,41_2_25_11,62,0
41,60,12,60418,60393,60444,60393,60450,25,58,bst-compatible,41_2_25_12,58,0
41,60,13,60444,60418,60469,60418,60475,26,58,bst-compatible,41_2_25_13,58,0
41,60,14,60469,60444,60495,60444,60501,25,58,bst-compatible,41_2_25_14,58,0
41,60,15,60495,60469,60559,60469,60546,26,78,bst-compatible,41_2_25_15,78,0
41,60,16,60559,60495,60585,60514,60591,45,78,bst-compatible,41_2_25_16,78,0
41,60,17,60585,60559,60618,60559,60624,26,66,bst-compatible,41_2_25_17,66,0
41,60,18,60618,60585,60644,60585,60650,33,66,bst-compatible,41_2_25_18,66,0
41,60,19,60644,60618,60707,60618,60695,26,78,bst-compatible,41_2_25_19,78,0
41,60,20,60707,60644,60725,60662,60731,45,70,bst-compatible,41_2_25_20,71,1
41,60,21,60725,60707,60747,60707,60753,18,47,bst-compatible,41_2_25_21,48,1
41,60,22,60747,60725,60768,60725,60774,22,50,bst-compatible,41_2_25_22,51,1
41,60,23,60768,60747,60801,60747,60807,21,61,bst-compatible,41_2_25_23,61,0
41,60,24,60801,60768,60826,60768,60832,33,65,bst-compatible,41_2_25_24,65,0
41,60,25,60826,60801,60866,60801,60872,25,72,bst-compatible,41_2_25_25,73,1
41,60,26,60866,60826,,60826,60880,40,55,bst-compatible,41_2_25_26,55,0
41,61,1,61716,,61739,61701,61745,15,45,bst-compatible,41_2_26_1,45,0
41,61,2,61739,61716,61773,61716,61779,23,64,bst-compatible,41_2_26_2,64,0
41,61,3,61773,61739,61791,61739,61797,34,59,bst-compatible,41_2_26_3,60,1
41,61,4,61791,61773,61815,61773,61821,18,49,bst-compatible,41_2_26_4,49,0
41,61,5,61815,61791,61834,61791,61840,24,50,bst-compatible,41_2_26_5,50,0
41,61,6,61834,61815,61862,61815,61868,19,54,bst-compatible,41_2_26_6,55,1
41,61,7,61862,61834,61880,61834,61886,28,53,bst-compatible,41_2_26_7,54,1
41,61,8,61880,61862,61909,61862,61915,18,54,bst-compatible,41_2_26_8,55,1
41,61,9,61909,61880,61938,61880,61944,29,65,bst-compatible,41_2_26_9,66,1
41,61,10,61938,61909,61974,61909,61980,29,72,bst-compatible,41_2_26_10,73,1
41,61,11,61974,61938,61997,61938,62003,36,66,bst-compatible,41_2_26_11,67,1
41,61,12,61997,61974,62024,61974,62030,23,57,bst-compatible,41_2_26_12,58,1
41,61,13,62024,61997,62055,61997,62061,27,65,bst-compatible,41_2_26_13,66,1
41,61,14,62055,62024,62085,62024,62091,31,68,bst-compatible,41_2_26_14,69,1
41,61,15,62085,62055,62131,62055,62136,30,82,bst-compatible,41_2_26_15,82,0
41,61,16,62131,62085,62158,62086,62164,45,79,bst-compatible,41_2_26_16,79,0
41,61,17,62158,62131,,62131,62172,27,42,bst-compatible,41_2_26_17,42,0
41,62,1,64356,,64376,64341,64382,15,42,bst-compatible,41_2_27_1,42,0
41,62,2,64376,64356,64401,64356,64407,20,52,bst-compatible,41_2_27_2,52,0
41,62,3,64401,64376,64444,64376,64450,25,75,bst-compatible,41_2_27_3,75,0
41,62,4,64444,64401,64461,64401,64467,43,67,bst-compatible,41_2_27_4,67,0
41,62,5,64461,64444,64488,64444,64494,17,51,bst-compatible,41_2_27_5,51,0
41,62,6,64488,64461,64517,64461,64523,27,63,bst-compatible,41_2_27_6,63,0
41,62,7,64517,64488,64558,64488,64564,29,77,bst-compatible,41_2_27_7,77,0
41,62,8,64558,64517,64593,64517,64599,41,83,bst-compatible,41_2_27_8,84,1
41,62,9,64593,64558,64617,64558,64623,35,66,bst-compatible,41_2_27_9,67,1
41,62,10,64617,64593,64643,64593,64649,24,57,bst-compatible,41_2_27_10,58,1
41,62,11,64643,64617,64671,64617,64677,26,61,bst-compatible,41_2_27_11,61,0
41,62,12,64671,64643,64708,64643,64714,28,72,bst-compatible,41_2_27_12,73,1
41,62,13,64708,64671,,64671,64722,37,52,bst-compatible,41_2_27_13,52,0
41,64,1,65310,,65333,65295,65339,15,45,bst-compatible,41_2_28_1,45,0
41,64,2,65333,65310,65369,65310,65375,23,66,bst-compatible,41_2_28_2,67,1
41,64,3,65369,65333,65394,65333,65400,36,68,bst-compatible,41_2_28_3,69,1
41,64,4,65394,65369,65428,65369,65434,25,66,bst-compatible,41_2_28_4,66,0
41,64,5,65428,65394,65446,65394,65452,34,59,bst-compatible,41_2_28_5,59,0
41,64,6,65446,65428,65470,65428,65476,18,49,bst-compatible,41_2_28_6,49,0
41,64,7,65470,65446,65491,65446,65497,24,52,bst-compatible,41_2_28_7,52,0
41,64,8,65491,65470,65522,65470,65528,21,59,bst-compatible,41_2_28_8,60,1
41,64,9,65522,65491,65539,65491,65545,31,55,bst-compatible,41_2_28_9,55,0
41,64,10,65539,65522,65572,65522,65578,17,57,bst-compatible,41_2_28_10,58,1
41,64,11,65572,65539,65613,65539,65619,33,81,bst-compatible,41_2_28_11,81,0
41,64,12,65613,65572,,65572,65627,41,56,bst-compatible,41_2_28_12,57,1
41,65,1,66202,,66235,66187,66241,15,55,bst-compatible,41_2_29_2,66,11
41,65,2,66235,66202,66261,66202,66267,33,66,bst-compatible,41_2_29_3,66,0
41,65,3,66261,66235,66290,66235,66296,26,62,bst-compatible,41_2_29_4,63,1
41,65,4,66290,66261,66321,66261,66327,29,67,bst-compatible,41_2_29_5,67,0
41,65,5,66321,66290,66345,66290,66351,31,62,bst-compatible,41_2_29_6,63,1
41,65,6,66345,66321,66373,66321,66379,24,59,bst-compatible,41_2_29_7,59,0
41,65,7,66373,66345,66392,66345,66398,28,54,bst-compatible,41_2_29_8,55,1
41,65,8,66392,66373,66414,66373,66420,19,48,bst-compatible,41_2_29_9,49,1
41,65,9,66414,66392,66453,66392,66459,22,68,bst-compatible,41_2_29_10,69,1
41,65,10,66453,66414,66476,66414,66482,39,69,bst-compatible,41_2_29_11,69,0
41,65,11,66476,66453,,66453,66490,23,38,bst-compatible,41_2_29_12,38,0
41,66,1,67208,,67231,67193,67237,15,45,bst-compatible,41_2_30_2,63,18
41,66,2,67231,67208,67258,67208,67264,23,57,bst-compatible,41_2_30_3,58,1
41,66,3,67258,67231,67272,67231,67278,27,48,bst-compatible,41_2_30_4,48,0
41,66,4,67272,67258,67290,67258,67296,14,39,bst-compatible,41_2_30_5,40,1
41,66,5,67290,67272,67315,67272,67321,18,50,bst-compatible,41_2_30_6,50,0
41,66,6,67315,67290,67347,67290,67353,25,64,bst-compatible,41_2_30_7,64,0
41,66,7,67347,67315,67374,67315,67380,32,66,bst-compatible,41_2_30_8,67,1
41,66,8,67374,67347,67388,67347,67394,27,48,bst-compatible,41_2_30_9,48,0
41,66,9,67388,67374,67419,67374,67425,14,52,bst-compatible,41_2_30_10,52,0
41,66,10,67419,67388,67439,67388,67445,31,58,bst-compatible,41_2_30_11,59,1
41,66,11,67439,67419,67462,67419,67468,20,50,bst-compatible,41_2_30_12,50,0
41,66,12,67462,67439,,67439,67476,23,38,bst-compatible,41_2_30_13,39,1
41,67,1,68173,,68198,68158,68204,15,47,bst-compatible,41_2_31_2,53,6
41,67,2,68198,68173,68224,68173,68230,25,58,bst-compatible,41_2_31_3,58,0
41,67,3,68224,68198,,68198,68238,26,41,bst-compatible,41_2_31_4,42,1
41,68,1,68744,,68766,68729,68772,15,44,bst-compatible,41_2_32_1,45,1
41,68,2,68766,68744,68792,68744,68798,22,55,bst-compatible,41_2_32_2,56,1
41,68,3,68792,68766,68807,68766,68813,26,48,bst-compatible,41_2_32_3,48,0
41,68,4,68807,68792,68829,68792,68835,15,44,bst-compatible,41_2_32_4,45,1
41,68,5,68829,68807,,68807,68843,22,37,bst-compatible,41_2_32_5,38,1
41,69,1,70064,,70087,70049,70093,15,45,bst-compatible,41_2_33_1,45,0
41,69,2,70087,70064,70117,70064,70123,23,60,bst-compatible,41_2_33_2,60,0
41,69,3,70117,70087,70160,70087,70166,30,80,bst-compatible,41_2_33_3,81,1
41,69,4,70160,70117,70184,70117,70190,43,74,bst-compatible,41_2_33_4,75,1
41,69,5,70184,70160,70209,70160,70215,24,56,bst-compatible,41_2_33_5,57,1
41,69,6,70209,70184,,70184,70223,25,40,bst-compatible,41_2_33_6,41,1
41,70,1,70620,,70639,70605,70645,15,41,bst-compatible,41_2_34_1,41,0
41,70,2,70639,70620,70667,70620,70673,19,54,bst-compatible,41_2_34_2,55,1
41,70,3,70667,70639,70693,70639,70699,28,61,bst-compatible,41_2_34_3,61,0
41,70,4,70693,70667,70724,70667,70730,26,64,bst-compatible,41_2_34_4,65,1
41,70,5,70724,70693,70736,70693,70742,31,50,bst-compatible,41_2_34_5,51,1
41,70,6,70736,70724,70755,70724,70761,12,38,bst-compatible,41_2_34_6,39,1
41,70,7,70755,70736,70780,70736,70786,19,51,bst-compatible,41_2_34_7,51,0
41,70,8,70780,70755,70804,70755,70810,25,56,bst-compatible,41_2_34_8,56,0
41,70,9,70804,70780,70840,70780,70846,24,67,bst-compatible,41_2_34_9,67,0
41,70,10,70840,70804,70867,70804,70873,36,70,bst-compatible,41_2_34_10,70,0
41,70,11,70867,70840,70895,70840,70901,27,62,bst-compatible,41_2_34_11,63,1
41,70,12,70895,70867,70933,70867,70939,28,73,bst-compatible,41_2_34_12,73,0
41,70,13,70933,70895,,70895,70947,38,53,bst-compatible,41_2_34_13,54,1
41,71,1,71632,,71648,71617,71654,15,38,bst-compatible,41_2_35_1,39,1
41,71,2,71648,71632,71662,71632,71668,16,37,bst-compatible,41_2_35_2,37,0
41,71,3,71662,71648,71676,71648,71682,14,35,bst-compatible,41_2_35_3,36,1
41,71,4,71676,71662,71699,71662,71705,14,44,bst-compatible,41_2_35_4,45,1
41,71,5,71699,71676,71732,71676,71738,23,63,bst-compatible,41_2_35_5,63,0
41,71,6,71732,71699,71747,71699,71753,33,55,bst-compatible,41_2_35_6,56,1
41,71,7,71747,71732,71781,71732,71787,15,56,bst-compatible,41_2_35_7,57,1
41,71,8,71781,71747,71830,71747,71832,34,86,bst-compatible,41_2_35_8,87,1
41,71,9,71830,71781,,71785,71844,45,60,bst-compatible,41_2_35_9,60,0
41,72,1,72513,,72538,72498,72544,15,47,bst-compatible,41_2_36_1,47,0
41,72,2,72538,72513,72560,72513,72566,25,54,bst-compatible,41_2_36_2,55,1
41,72,3,72560,72538,72597,72538,72603,22,66,bst-compatible,41_2_36_3,67,1
41,72,4,72597,72560,72614,72560,72620,37,61,bst-compatible,41_2_36_4,62,1
41,72,5,72614,72597,72639,72597,72645,17,49,bst-compatible,41_2_36_5,49,0
41,72,6,72639,72614,72667,72614,72673,25,60,bst-compatible,41_2_36_6,60,0
41,72,7,72667,72639,72680,72639,72686,28,48,bst-compatible,41_2_36_7,48,0
41,72,8,72680,72667,72704,72667,72710,13,44,bst-compatible,41_2_36_8,45,1
41,72,9,72704,72680,72740,72680,72746,24,67,bst-compatible,41_2_36_9,68,1
41,72,10,72740,72704,72767,72704,72773,36,70,bst-compatible,41_2_36_10,71,1
41,72,11,72767,72740,72782,72740,72788,27,49,bst-compatible,41_2_36_11,50,1
41,72,12,72782,72767,72808,72767,72814,15,48,bst-compatible,41_2_36_12,48,0
41,72,13,72808,72782,72835,72782,72841,26,60,bst-compatible,41_2_36_13,60,0
41,72,14,72835,72808,72865,72808,72871,27,64,bst-compatible,41_2_36_14,64,0
41,72,15,72865,72835,72910,72835,72916,30,82,bst-compatible,41_2_36_15,82,0
41,72,16,72910,72865,,72865,72924,45,60,bst-compatible,41_2_36_16,60,0
41,73,1,73951,,73964,73936,73970,15,35,bst-compatible,41_2_37_2,34,1
41,73,2,73964,73951,73977,73951,73983,13,33,bst-compatible,41_2_37_3,33,0
41,73,3,73977,73964,74000,73964,74006,13,43,bst-compatible,41_2_37_4,44,1
41,73,4,74000,73977,,73977,74014,23,38,bst-compatible,41_2_37_5,38,0
41,74,1,74541,,74561,74526,74567,15,42,bst-compatible,41_2_38_1,42,0
41,74,2,74561,74541,74582,74541,74588,20,48,bst-compatible,41_2_38_2,48,0
41,74,3,74582,74561,74604,74561,74610,21,50,bst-compatible,41_2_38_3,51,1
41,74,4,74604,74582,74635,74582,74641,22,60,bst-compatible,41_2_38_4,60,0
41,74,5,74635,74604,74648,74604,74654,31,51,bst-compatible,41_2_38_5,51,0
41,74,6,74648,74635,74667,74635,74673,13,39,bst-compatible,41_2_38_6,40,1
41,74,7,74667,74648,74694,74648,74700,19,53,bst-compatible,41_2_38_7,54,1
41,74,8,74694,74667,74708,74667,74714,27,48,bst-compatible,41_2_38_8,48,0
41,74,9,74708,74694,74732,74694,74738,14,45,bst-compatible,41_2_38_9,45,0
41,74,10,74732,74708,74752,74708,74758,24,51,bst-compatible,41_2_38_10,52,1
41,74,11,74752,74732,74777,74732,74783,20,52,bst-compatible,41_2_38_11,53,1
41,74,12,74777,74752,74812,74752,74818,25,67,bst-compatible,41_2_38_12,67,0
41,74,13,74812,74777,74830,74777,74836,35,60,bst-compatible,41_2_38_13,60,0
41,74,14,74830,74812,74865,74812,74871,18,60,bst-compatible,41_2_38_14,60,0
41,74,15,74865,74830,74907,74830,74913,35,84,bst-compatible,41_2_38_15,85,1
41,74,16,74907,74865,,74865,74921,42,57,bst-compatible,41_2_38_16,58,1
41,75,1,75506,,75527,75491,75533,15,43,bst-compatible,41_2_39_1,44,1
41,75,2,75527,75506,75561,75506,75567,21,62,bst-compatible,41_2_39_2,63,1
41,75,3,75561,75527,75584,75527,75590,34,64,bst-compatible,41_2_39_3,65,1
41,75,4,75584,75561,75610,75561,75616,23,56,bst-compatible,41_2_39_4,56,0
41,75,5,75610,75584,75633,75584,75639,26,56,bst-compatible,41_2_39_5,57,1
41,75,6,75633,75610,,75610,75647,23,38,bst-compatible,41_2_39_6,39,1
41,76,1,79560,,79581,79545,79587,15,43,bst-compatible,41_3_1_1,43,0
41,76,2,79581,79560,79603,79560,79609,21,50,bst-compatible,41_3_1_2,50,0
41,76,3,79603,79581,79641,79581,79647,22,67,bst-compatible,41_3_1_3,67,0
41,76,4,79641,79603,79657,79603,79663,38,61,bst-compatible,41_3_1_4,61,0
41,76,5,79657,79641,79686,79641,79692,16,52,bst-compatible,41_3_1_5,52,0
41,76,6,79686,79657,79719,79657,79725,29,69,bst-compatible,41_3_1_6,70,1
41,76,7,79719,79686,79742,79686,79748,33,63,bst-compatible,41_3_1_7,63,0
41,76,8,79742,79719,79769,79719,79775,23,57,bst-compatible,41_3_1_8,58,1
41,76,9,79769,79742,79799,79742,79805,27,64,bst-compatible,41_3_1_9,65,1
41,76,10,79799,79769,79825,79769,79831,30,63,bst-compatible,41_3_1_10,63,0
41,76,11,79825,79799,79892,79799,79876,26,78,bst-compatible,41_3_1_11,78,0
41,76,12,79892,79825,79904,79847,79910,45,64,bst-compatible,41_3_1_12,65,1
41,76,13,79904,79892,79928,79892,79934,12,43,bst-compatible,41_3_1_13,44,1
41,76,14,79928,79904,79963,79904,79969,24,66,bst-compatible,41_3_1_14,66,0
41,76,15,79963,79928,79996,79928,80002,35,75,bst-compatible,41_3_1_15,75,0
41,76,16,79996,79963,,79963,80010,33,48,bst-compatible,41_3_1_16,49,1
41,77,1,80575,,80603,80560,80609,15,50,bst-compatible,41_3_2_3,81,31
41,77,2,80603,80575,80632,80575,80638,28,64,bst-compatible,41_3_2_4,64,0
41,77,3,80632,80603,,80603,80646,29,44,bst-compatible,41_3_2_5,45,1
41,78,1,81076,,81097,81061,81103,15,43,bst-compatible,41_3_3_1,43,0
41,78,2,81097,81076,81129,81076,81135,21,60,bst-compatible,41_3_3_2,60,0
41,78,3,81129,81097,81165,81097,81171,32,75,bst-compatible,41_3_3_3,75,0
41,78,4,81165,81129,81186,81129,81192,36,64,bst-compatible,41_3_3_4,64,0
41,78,5,81186,81165,81216,81165,81222,21,58,bst-compatible,41_3_3_5,58,0
41,78,6,81216,81186,81243,81186,81249,30,64,bst-compatible,41_3_3_6,64,0
41,78,7,81243,81216,,81216,81257,27,42,bst-compatible,41_3_3_7,42,0
41,79,1,81748,,81770,81733,81776,15,44,bst-compatible,41_3_4_1,45,1
41,79,2,81770,81748,81807,81748,81813,22,66,bst-compatible,41_3_4_2,67,1
41,79,3,81807,81770,81831,81770,81837,37,68,bst-compatible,41_3_4_3,69,1
41,79,4,81831,81807,81856,81807,81862,24,56,bst-compatible,41_3_4_4,56,0
41,79,5,81856,81831,,81831,81870,25,40,bst-compatible,41_3_4_5,40,0
41,80,1,82324,,82324,82309,82330,15,22,bst-compatible,41_3_5_2,15,7
41,80,2,82324,82324,82332,82324,82338,0,15,bst-compatible,41_3_5_2,15,0
41,80,3,82332,82324,82357,82324,82363,8,40,bst-compatible,41_3_5_3,40,0
41,80,4,82357,82332,82398,82332,82404,25,73,bst-compatible,41_3_5_4,73,0
41,80,5,82398,82357,82423,82357,82429,41,73,bst-compatible,41_3_5_5,73,0
41,80,6,82423,82398,82457,82398,82463,25,66,bst-compatible,41_3_5_6,67,1
41,80,7,82457,82423,82481,82423,82487,34,65,bst-compatible,41_3_5_7,66,1
41,80,8,82481,82457,82512,82457,82518,24,62,bst-compatible,41_3_5_8,63,1
41,80,9,82512,82481,82546,82481,82552,31,72,bst-compatible,41_3_5_9,72,0
41,80,10,82546,82512,82561,82512,82567,34,56,bst-compatible,41_3_5_10,56,0
41,80,11,82561,82546,,82546,82575,15,30,bst-compatible,41_3_5_11,30,0
41,81,1,83375,,83416,83360,83422,15,63,bst-compatible,41_3_6_1,63,0
41,81,2,83416,83375,83449,83375,83455,41,81,bst-compatible,41_3_6_2,82,1
41,81,3,83449,83416,83461,83416,83467,33,52,bst-compatible,41_3_6_3,52,0
