video_id,rally_id,event_rank,event_frame_local,event_frame_original,window_start_local,window_end_local,window_start_original,window_end_original,context_start_original,context_end_original,prev_event_frame_original,next_event_frame_original
44,16,3,70,28750,62,84,28742,28764,28735,28765,28733,28778
44,16,4,98,28778,84,109,28764,28789,28763,28793,28750,28800
44,16,5,120,28800,109,133,28789,28813,28785,28815,28778,28826
44,16,6,146,28826,133,300,28813,28980,28811,28841,28800,
44,18,1,14,29354,0,28,29340,29368,29340,29369,,29382
44,18,2,42,29382,28,58,29368,29398,29367,29397,29354,29414
44,18,3,74,29414,58,90,29398,29430,29399,29429,29382,29447
44,18,4,107,29447,90,116,29430,29456,29432,29462,29414,29465
44,18,5,125,29465,116,134,29456,29474,29450,29480,29447,29484
44,18,6,144,29484,134,152,29474,29492,29469,29499,29465,29501
44,18,7,161,29501,152,174,29492,29514,29486,29516,29484,29528
44,18,8,188,29528,174,202,29514,29542,29513,29543,29501,29557
44,18,9,217,29557,202,234,29542,29574,29542,29572,29528,29590
44,18,10,250,29590,234,258,29574,29598,29575,29605,29557,29607
44,18,11,267,29607,258,280,29598,29620,29592,29622,29590,29632
44,18,12,292,29632,280,308,29620,29648,29617,29647,29607,29664
44,18,13,324,29664,308,332,29648,29672,29649,29679,29632,29680
44,18,14,340,29680,332,352,29672,29692,29665,29695,29664,29703
44,18,15,363,29703,352,377,29692,29717,29688,29718,29680,29731
44,18,16,391,29731,377,480,29717,29820,29716,29746,29703,
44,19,1,221,30371,0,243,30150,30393,30356,30386,,30415
44,19,2,265,30415,243,276,30393,30426,30400,30430,30371,30438
44,19,3,288,30438,276,310,30426,30460,30423,30453,30415,30483
44,19,4,333,30483,310,344,30460,30494,30468,30498,30438,30504
44,19,5,354,30504,344,367,30494,30517,30489,30519,30483,30530
44,19,6,380,30530,367,395,30517,30545,30515,30545,30504,30560
44,19,7,410,30560,395,426,30545,30576,30545,30575,30530,30591
44,19,8,441,30591,426,458,30576,30608,30576,30606,30560,30626
44,19,9,476,30626,458,484,30608,30634,30611,30641,30591,30642
44,19,10,492,30642,484,506,30634,30656,30627,30657,30626,30670
44,19,11,520,30670,506,536,30656,30686,30655,30685,30642,30702
44,19,12,552,30702,536,570,30686,30720,30687,30717,30670,30738
44,19,13,588,30738,570,598,30720,30748,30723,30753,30702,30759
44,19,14,609,30759,598,622,30748,30772,30744,30774,30738,30786
44,19,15,636,30786,622,656,30772,30806,30771,30801,30759,30827
44,19,16,677,30827,656,688,30806,30838,30812,30842,30786,30850
44,19,17,700,30850,688,713,30838,30863,30835,30865,30827,30876
44,19,18,726,30876,713,740,30863,30890,30861,30891,30850,30905
44,19,19,755,30905,740,772,30890,30922,30890,30920,30876,30939
44,19,20,789,30939,772,805,30922,30955,30924,30954,30905,30971
44,19,21,821,30971,805,828,30955,30978,30956,30986,30939,30984
44,19,22,834,30984,828,930,30978,31080,30969,30999,30971,
44,20,1,207,31857,0,216,31650,31866,31842,31872,,31874
44,20,2,224,31874,216,228,31866,31878,31859,31889,31857,31883
44,20,3,233,31883,228,330,31878,31980,31868,31898,31874,
44,21,1,113,32573,0,124,32460,32584,32558,32588,,32594
44,21,2,134,32594,124,152,32584,32612,32579,32609,32573,32630
44,21,3,170,32630,152,182,32612,32642,32615,32645,32594,32654
44,21,4,194,32654,182,208,32642,32668,32639,32669,32630,32682
44,21,5,222,32682,208,238,32668,32698,32667,32697,32654,32714
44,21,6,254,32714,238,390,32698,32850,32699,32729,32682,
44,22,1,122,33272,0,136,33150,33286,33257,33287,,33300
44,22,2,150,33300,136,168,33286,33318,33285,33315,33272,33337
44,22,3,187,33337,168,208,33318,33358,33322,33352,33300,33378
44,22,4,228,33378,208,237,33358,33387,33363,33393,33337,33396
44,22,5,246,33396,237,257,33387,33407,33381,33411,33378,33418
44,22,6,268,33418,257,279,33407,33429,33403,33433,33396,33440
44,22,7,290,33440,279,304,33429,33454,33425,33455,33418,33469
44,22,8,319,33469,304,338,33454,33488,33454,33484,33440,33506
44,22,9,356,33506,338,510,33488,33660,33491,33521,33469,
44,23,1,192,34572,0,202,34380,34582,34557,34587,,34593
44,23,2,213,34593,202,420,34582,34800,34578,34608,34572,
44,24,1,463,36553,0,480,36090,36570,36538,36568,,36587
44,24,2,497,36587,480,502,36570,36592,36572,36602,36553,36598
44,24,3,508,36598,502,521,36592,36611,36583,36613,36587,36624
44,24,4,534,36624,521,546,36611,36636,36609,36639,36598,36648
44,24,5,558,36648,546,572,36636,36662,36633,36663,36624,36675
44,24,6,585,36675,572,603,36662,36693,36660,36690,36648,36711
44,24,7,621,36711,603,630,36693,36720,36696,36726,36675,36728
44,24,8,638,36728,630,652,36720,36742,36713,36743,36711,36757
44,24,9,667,36757,652,870,36742,36960,36742,36772,36728,
44,25,1,72,38232,0,84,38160,38244,38217,38247,,38255
44,25,2,95,38255,84,114,38244,38274,38240,38270,38232,38292
44,25,3,132,38292,114,142,38274,38302,38277,38307,38255,38312
44,25,4,152,38312,142,166,38302,38326,38297,38327,38292,38341
44,25,5,181,38341,166,195,38326,38355,38326,38356,38312,38369
44,25,6,209,38369,195,229,38355,38389,38354,38384,38341,38409
44,25,7,249,38409,229,420,38389,38580,38394,38424,38369,
44,26,1,140,39530,0,152,39390,39542,39515,39545,,39555
44,26,2,165,39555,152,176,39542,39566,39540,39570,39530,39577
44,26,3,187,39577,176,202,39566,39592,39562,39592,39555,39608
44,26,4,218,39608,202,225,39592,39615,39593,39623,39577,39622
44,26,5,232,39622,225,250,39615,39640,39607,39637,39608,39657
44,26,6,267,39657,250,287,39640,39677,39642,39672,39622,39697
44,26,7,307,39697,287,312,39677,39702,39682,39712,39657,39708
44,26,8,318,39708,312,329,39702,39719,39693,39723,39697,39730
44,26,9,340,39730,329,354,39719,39744,39715,39745,39708,39757
44,26,10,367,39757,354,382,39744,39772,39742,39772,39730,39788
44,26,11,398,39788,382,407,39772,39797,39773,39803,39757,39806
44,26,12,416,39806,407,432,39797,39822,39791,39821,39788,39838
44,26,13,448,39838,432,570,39822,39960,39823,39853,39806,
44,27,1,16,40576,0,28,40560,40588,40561,40591,,40601
44,27,2,41,40601,28,240,40588,40800,40586,40616,40576,
44,28,1,193,41203,0,204,41010,41214,41188,41218,,41224
44,28,2,214,41224,204,233,41214,41243,41209,41239,41203,41262
44,28,3,252,41262,233,264,41243,41274,41247,41277,41224,41285
44,28,4,275,41285,264,390,41274,41400,41270,41300,41262,
44,29,1,16,41836,0,40,41820,41860,41821,41851,,41883
44,29,2,63,41883,40,69,41860,41889,41868,41898,41836,41895
44,29,3,75,41895,69,89,41889,41909,41880,41910,41883,41923
44,29,4,103,41923,89,115,41909,41935,41908,41938,41895,41947
44,29,5,127,41947,115,140,41935,41960,41932,41962,41923,41973
44,29,6,153,41973,140,169,41960,41989,41958,41988,41947,42005
44,29,7,185,42005,169,420,41989,42240,41990,42020,41973,
44,30,1,341,42971,0,354,42630,42984,42956,42986,,42996
44,30,2,366,42996,354,376,42984,43006,42981,43011,42971,43016
44,30,3,386,43016,376,400,43006,43030,43001,43031,42996,43045
44,30,4,415,43045,400,428,43030,43058,43030,43060,43016,43072
44,30,5,442,43072,428,449,43058,43079,43057,43087,43045,43086
44,30,6,456,43086,449,468,43079,43098,43071,43101,43072,43111
44,30,7,481,43111,468,494,43098,43124,43096,43126,43086,43136
44,30,8,506,43136,494,520,43124,43150,43121,43151,43111,43163
44,30,9,533,43163,520,544,43150,43174,43148,43178,43136,43186
44,30,10,556,43186,544,660,43174,43290,43171,43201,43163,
44,31,1,9,43719,0,30,43710,43740,43710,43734,,43760
44,31,2,50,43760,30,57,43740,43767,43745,43775,43719,43774
44,31,3,64,43774,57,80,43767,43790,43759,43789,43760,43805
44,31,4,95,43805,80,112,43790,43822,43790,43820,43774,43840
44,31,5,130,43840,112,145,43822,43855,43825,43855,43805,43870
44,31,6,160,43870,145,166,43855,43876,43855,43885,43840,43883
44,31,7,173,43883,166,270,43876,43980,43868,43898,43870,
44,32,1,46,44626,0,62,44580,44642,44611,44641,,44659
44,32,2,79,44659,62,90,44642,44670,44644,44674,44626,44680
44,32,3,100,44680,90,111,44670,44691,44665,44695,44659,44702
44,32,4,122,44702,111,128,44691,44708,44687,44717,44680,44715
44,32,5,135,44715,128,148,44708,44728,44700,44730,44702,44741
44,32,6,161,44741,148,172,44728,44752,44726,44756,44715,44764
44,32,7,184,44764,172,330,44752,44910,44749,44779,44741,
44,33,1,112,46012,0,127,45900,46027,45997,46027,,46042
44,33,2,142,46042,127,148,46027,46048,46027,46057,46012,46055
44,33,3,155,46055,148,168,46048,46068,46040,46070,46042,46082
44,33,4,182,46082,168,300,46068,46200,46067,46097,46055,
44,34,1,20,46730,0,36,46710,46746,46715,46745,,46763
44,34,2,53,46763,36,62,46746,46772,46748,46778,46730,46780
44,34,3,70,46780,62,84,46772,46794,46765,46795,46763,46807
44,34,4,97,46807,84,109,46794,46819,46792,46822,46780,46831
44,34,5,121,46831,109,132,46819,46842,46816,46846,46807,46854
44,34,6,144,46854,132,155,46842,46865,46839,46869,46831,46876
44,34,7,166,46876,155,178,46865,46888,46861,46891,46854,46900
44,34,8,190,46900,178,203,46888,46913,46885,46915,46876,46926
44,34,9,216,46926,203,230,46913,46940,46911,46941,46900,46953
44,34,10,243,46953,230,254,46940,46964,46938,46968,46926,46975
44,34,11,265,46975,254,278,46964,46988,46960,46990,46953,47002
44,34,12,292,47002,278,300,46988,47010,46987,47017,46975,47017
44,34,13,307,47017,300,322,47010,47032,47002,47032,47002,47046
44,34,14,336,47046,322,540,47032,47250,47031,47061,47017,
44,35,1,175,48475,0,188,48300,48488,48460,48490,,48502
44,35,2,202,48502,188,214,48488,48514,48487,48517,48475,48525
44,35,3,225,48525,214,238,48514,48538,48510,48540,48502,48552
44,35,4,252,48552,238,260,48538,48560,48537,48567,48525,48567
44,35,5,267,48567,260,277,48560,48577,48552,48582,48552,48587
44,35,6,287,48587,277,296,48577,48596,48572,48602,48567,48606
44,35,7,306,48606,296,322,48596,48622,48591,48621,48587,48637
44,35,8,337,48637,322,347,48622,48647,48622,48652,48606,48657
44,35,9,357,48657,347,364,48647,48664,48642,48672,48637,48672
44,35,10,372,48672,364,382,48664,48682,48657,48687,48657,48691
44,35,11,391,48691,382,408,48682,48708,48676,48706,48672,48726
44,35,12,426,48726,408,434,48708,48734,48711,48741,48691,48741
44,35,13,441,48741,434,450,48734,48750,48726,48756,48726,48760
44,35,14,460,48760,450,471,48750,48771,48745,48775,48741,48782
44,35,15,482,48782,471,496,48771,48796,48767,48797,48760,48811
44,35,16,511,48811,496,529,48796,48829,48796,48826,48782,48847
44,35,17,547,48847,529,562,48829,48862,48832,48862,48811,48878
44,35,18,578,48878,562,586,48862,48886,48863,48893,48847,48895
44,35,19,595,48895,586,610,48886,48910,48880,48910,48878,48925
44,35,20,625,48925,610,642,48910,48942,48910,48940,48895,48958
44,35,21,658,48958,642,664,48942,48964,48943,48973,48925,48970
44,35,22,670,48970,664,686,48964,48986,48955,48985,48958,49001
44,35,23,701,49001,686,722,48986,49022,48986,49016,48970,49043
44,35,24,743,49043,722,752,49022,49052,49028,49058,49001,49061
44,35,25,761,49061,752,776,49052,49076,49046,49076,49043,49092
44,35,26,792,49092,776,806,49076,49106,49077,49107,49061,49120
44,35,27,820,49120,806,837,49106,49137,49105,49135,49092,49154
44,35,28,854,49154,837,867,49137,49167,49139,49169,49120,49180
44,35,29,880,49180,867,898,49167,49198,49165,49195,49154,49215
44,35,30,915,49215,898,934,49198,49234,49200,49230,49180,49253
44,35,31,953,49253,934,962,49234,49262,49238,49268,49215,49271
44,35,32,971,49271,962,986,49262,49286,49256,49286,49253,49301
44,35,33,1001,49301,986,1170,49286,49470,49286,49316,49271,
44,36,1,16,50026,0,36,50010,50046,50011,50041,,50065
44,36,2,55,50065,36,150,50046,50160,50050,50080,50026,
44,38,1,2,51062,0,17,51060,51077,51060,51077,,51092
44,38,2,32,51092,17,40,51077,51100,51077,51107,51062,51108
44,38,3,48,51108,40,60,51100,51120,51093,51123,51092,51133
44,38,4,73,51133,60,88,51120,51148,51118,51148,51108,51164
44,38,5,104,51164,88,122,51148,51182,51149,51179,51133,51199
44,38,6,139,51199,122,158,51182,51218,51184,51214,51164,51236
44,38,7,176,51236,158,186,51218,51246,51221,51251,51199,51256
44,38,8,196,51256,186,210,51246,51270,51241,51271,51236,51284
44,38,9,224,51284,210,232,51270,51292,51269,51299,51256,51299
44,38,10,239,51299,232,244,51292,51304,51284,51314,51284,51310
44,38,11,250,51310,244,263,51304,51323,51295,51325,51299,51336
44,38,12,276,51336,263,282,51323,51342,51321,51351,51310,51349
44,38,13,289,51349,282,294,51342,51354,51334,51364,51336,51358
44,38,14,298,51358,294,308,51354,51368,51343,51373,51349,51377
44,38,15,317,51377,308,322,51368,51382,51362,51392,51358,51388
44,38,16,328,51388,322,337,51382,51397,51373,51403,51377,51406
44,38,17,346,51406,337,352,51397,51412,51391,51421,51388,51418
44,38,18,358,51418,352,369,51412,51429,51403,51433,51406,51440
44,38,19,380,51440,369,396,51429,51456,51425,51455,51418,51471
44,38,20,411,51471,396,418,51456,51478,51456,51486,51440,51484
44,38,21,424,51484,418,438,51478,51498,51469,51499,51471,51511
44,38,22,451,51511,438,460,51498,51520,51496,51526,51484,51529
44,38,23,469,51529,460,480,51520,51540,51514,51544,51511,51550
44,38,24,490,51550,480,506,51540,51566,51535,51565,51529,51581
44,38,25,521,51581,506,531,51566,51591,51566,51596,51550,51601
44,38,26,541,51601,531,556,51591,51616,51586,51616,51581,51632
44,38,27,572,51632,556,580,51616,51640,51617,51647,51601,51647
44,38,28,587,51647,580,596,51640,51656,51632,51662,51632,51666
44,38,29,606,51666,596,624,51656,51684,51651,51681,51647,51702
44,38,30,642,51702,624,655,51684,51715,51687,51717,51666,51728
44,38,31,668,51728,655,780,51715,51840,51713,51743,51702,
44,39,1,60,52590,0,74,52530,52604,52575,52605,,52618
44,39,2,88,52618,74,104,52604,52634,52603,52633,52590,52651
44,39,3,121,52651,104,136,52634,52666,52636,52666,52618,52680
44,39,4,150,52680,136,240,52666,52770,52665,52695,52651,
44,41,1,133,53443,0,133,53310,53443,53428,53458,,53443
44,41,2,133,53443,133,142,53443,53452,53428,53458,53443,53460
44,41,3,150,53460,142,162,53452,53472,53445,53475,53443,53484
44,41,4,174,53484,162,191,53472,53501,53469,53499,53460,53518
44,41,5,208,53518,191,225,53501,53535,53503,53533,53484,53552
44,41,6,242,53552,225,262,53535,53572,53537,53567,53518,53593
44,41,7,283,53593,262,450,53572,53760,53578,53608,53552,
44,42,1,273,54903,0,282,54630,54912,54888,54918,,54922
44,42,2,292,54922,282,306,54912,54936,54907,54937,54903,54951
44,42,3,321,54951,306,338,54936,54968,54936,54966,54922,54984
44,42,4,354,54984,338,369,54968,54999,54969,54999,54951,55014
44,42,5,384,55014,369,392,54999,55022,54999,55029,54984,55029
44,42,6,399,55029,392,412,55022,55042,55014,55044,55014,55056
44,42,7,426,55056,412,440,55042,55070,55041,55071,55029,55083
44,42,8,453,55083,440,466,55070,55096,55068,55098,55056,55110
44,42,9,480,55110,466,498,55096,55128,55095,55125,55083,55146
44,42,10,516,55146,498,524,55128,55154,55131,55161,55110,55162
44,42,11,532,55162,524,544,55154,55174,55147,55177,55146,55186
44,42,12,556,55186,544,568,55174,55198,55171,55201,55162,55211
44,42,13,581,55211,568,602,55198,55232,55196,55226,55186,55253
44,42,14,623,55253,602,634,55232,55264,55238,55268,55211,55275
44,42,15,645,55275,634,660,55264,55290,55260,55290,55253,55305
44,42,16,675,55305,660,682,55290,55312,55290,55320,55275,55320
44,42,17,690,55320,682,706,55312,55336,55305,55335,55305,55353
44,42,18,723,55353,706,743,55336,55373,55338,55368,55320,55393
44,42,19,763,55393,743,776,55373,55406,55378,55408,55353,55418
44,42,20,788,55418,776,806,55406,55436,55403,55433,55393,55453
44,42,21,823,55453,806,834,55436,55464,55438,55468,55418,55476
44,42,22,846,55476,834,863,55464,55493,55461,55491,55453,55510
44,42,23,880,55510,863,905,55493,55535,55495,55525,55476,55560
44,42,24,930,55560,905,1050,55535,55680,55545,55575,55510,
44,43,1,366,59676,0,376,59310,59686,59661,59691,,59695
44,43,2,385,59695,376,400,59686,59710,59680,59710,59676,59725
44,43,3,415,59725,400,422,59710,59732,59710,59740,59695,59739
44,43,4,429,59739,422,443,59732,59753,59724,59754,59725,59767
44,43,5,457,59767,443,468,59753,59778,59752,59782,59739,59788
44,43,6,478,59788,468,496,59778,59806,59773,59803,59767,59824
44,43,7,514,59824,496,531,59806,59841,59809,59839,59788,59858
44,43,8,548,59858,531,566,59841,59876,59843,59873,59824,59894
44,43,9,584,59894,566,593,59876,59903,59879,59909,59858,59912
44,43,10,602,59912,593,617,59903,59927,59897,59927,59894,59942
44,43,11,632,59942,617,650,59927,59960,59927,59957,59912,59979
44,43,12,669,59979,650,694,59960,60004,59964,59994,59942,60028
44,43,13,718,60028,694,725,60004,60035,60013,60043,59979,60042
44,43,14,732,60042,725,743,60035,60053,60027,60057,60028,60064
44,43,15,754,60064,743,768,60053,60078,60049,60079,60042,60092
44,43,16,782,60092,768,802,60078,60112,60077,60107,60064,60133
44,43,17,823,60133,802,839,60112,60149,60118,60148,60092,60165
44,43,18,855,60165,839,862,60149,60172,60150,60180,60133,60180
44,43,19,870,60180,862,882,60172,60192,60165,60195,60165,60205
44,43,20,895,60205,882,908,60192,60218,60190,60220,60180,60231
44,43,21,921,60231,908,936,60218,60246,60216,60246,60205,60260
44,43,22,950,60260,936,960,60246,60270,60245,60275,60231,60279
44,43,23,969,60279,960,1080,60270,60390,60264,60294,60260,
44,44,1,89,60989,0,270,60900,61170,60974,61004,,
44,45,1,37,61537,0,50,61500,61550,61522,61552,,61563
44,45,2,63,61563,50,75,61550,61575,61548,61578,61537,61587
44,45,3,87,61587,75,95,61575,61595,61572,61602,61563,61603
44,45,4,103,61603,95,115,61595,61615,61588,61618,61587,61627
44,45,5,127,61627,115,139,61615,61639,61612,61642,61603,61651
44,45,6,151,61651,139,388,61639,61888,61636,61666,61627,62124
44,45,7,624,62124,388,637,61888,62137,62109,62139,61651,62150
44,45,8,650,62150,637,840,62137,62340,62135,62165,62124,
44,46,1,99,62559,0,116,62460,62576,62544,62574,,62593
44,46,2,133,62593,116,144,62576,62604,62578,62608,62559,62616
44,46,3,156,62616,144,173,62604,62633,62601,62631,62593,62650
44,46,4,190,62650,173,198,62633,62658,62635,62665,62616,62665
44,46,5,205,62665,198,217,62658,62677,62650,62680,62650,62689
44,46,6,229,62689,217,450,62677,62910,62674,62704,62665,
44,47,1,19,63139,0,28,63120,63148,63124,63154,,63157
44,47,2,37,63157,28,58,63148,63178,63142,63172,63139,63200
44,47,3,80,63200,58,102,63178,63222,63185,63215,63157,63245
44,47,4,125,63245,102,240,63222,63360,63230,63260,63200,
44,48,1,217,63757,0,226,63540,63766,63742,63772,,63776
44,48,2,236,63776,226,250,63766,63790,63761,63791,63757,63803
44,48,3,263,63803,250,270,63790,63810,63788,63818,63776,63817
44,48,4,277,63817,270,293,63810,63833,63802,63832,63803,63849
44,48,5,309,63849,293,318,63833,63858,63834,63864,63817,63866
44,48,6,326,63866,318,341,63858,63881,63851,63881,63849,63896
44,48,7,356,63896,341,372,63881,63912,63881,63911,63866,63928
44,48,8,388,63928,372,416,63912,63956,63913,63943,63896,63985
44,48,9,445,63985,416,570,63956,64110,63970,64000,63928,
44,49,1,4,64474,0,23,64470,64493,64470,64489,,64512
44,49,2,42,64512,23,64,64493,64534,64497,64527,64474,64555
44,49,3,85,64555,64,94,64534,64564,64540,64570,64512,64572
44,49,4,102,64572,94,180,64564,64650,64557,64587,64555,
44,50,1,82,65002,0,92,64920,65012,64987,65017,,65023
44,50,2,103,65023,92,300,65012,65220,65008,65038,65002,
44,51,1,10,65350,0,26,65340,65366,65340,65365,,65382
44,51,2,42,65382,26,210,65366,65550,65367,65397,65350,
44,52,1,457,66517,0,474,66060,66534,66502,66532,,66552
44,52,2,492,66552,474,570,66534,66630,66537,66567,66517,
44,53,1,15,67425,0,270,67410,67680,67410,67440,,
44,54,1,266,69266,0,278,69000,69278,69251,69281,,69290
44,54,2,290,69290,278,840,69278,69840,69275,69305,69266,
44,55,1,53,70133,0,68,70080,70148,70118,70148,,70164
44,55,2,84,70164,68,93,70148,70173,70149,70179,70133,70182
44,55,3,102,70182,93,118,70173,70198,70167,70197,70164,70213
44,55,4,133,70213,118,153,70198,70233,70198,70228,70182,70253
44,55,5,173,70253,153,188,70233,70268,70238,70268,70213,70282
44,55,6,202,70282,188,217,70268,70297,70267,70297,70253,70312
44,55,7,232,70312,217,251,70297,70331,70297,70327,70282,70350
44,55,8,270,70350,251,360,70331,70440,70335,70365,70312,
44,56,1,365,71135,0,378,70770,71148,71120,71150,,71160
44,56,2,390,71160,378,408,71148,71178,71145,71175,71135,71196
44,56,3,426,71196,408,434,71178,71204,71181,71211,71160,71213
44,56,4,443,71213,434,540,71204,71310,71198,71228,71196,
44,57,1,111,71601,0,122,71490,71612,71586,71616,,71622
44,57,2,132,71622,122,146,71612,71636,71607,71637,71601,71649
44,57,3,159,71649,146,168,71636,71658,71634,71664,71622,71666
44,57,4,176,71666,168,192,71658,71682,71651,71681,71649,71698
44,57,5,208,71698,192,218,71682,71708,71683,71713,71666,71718
44,57,6,228,71718,218,240,71708,71730,71703,71733,71698,71743
44,57,7,253,71743,240,480,71730,71970,71728,71758,71718,
44,58,1,11,72221,0,32,72210,72242,72210,72236,,72262
44,58,2,52,72262,32,68,72242,72278,72247,72277,72221,72295
44,58,3,85,72295,68,180,72278,72390,72280,72310,72262,
44,59,1,146,72716,0,163,72570,72733,72701,72731,,72750
44,59,2,180,72750,163,198,72733,72768,72735,72765,72716,72786
44,59,3,216,72786,198,232,72768,72802,72771,72801,72750,72819
44,59,4,249,72819,232,266,72802,72836,72804,72834,72786,72852
44,59,5,282,72852,266,304,72836,72874,72837,72867,72819,72896
44,59,6,326,72896,304,600,72874,73170,72881,72911,72852,
44,60,1,20,73490,0,30,73470,73500,73475,73505,,73511
44,60,2,41,73511,30,54,73500,73524,73496,73526,73490,73536
44,60,3,66,73536,54,96,73524,73566,73521,73551,73511,73596
44,60,4,126,73596,96,138,73566,73608,73581,73611,73536,73619
44,60,5,149,73619,138,164,73608,73634,73604,73634,73596,73650
44,60,6,180,73650,164,198,73634,73668,73635,73665,73619,73687
44,60,7,217,73687,198,390,73668,73860,73672,73702,73650,
44,61,1,85,74155,0,99,74070,74169,74140,74170,,74183
44,61,2,113,74183,99,132,74169,74202,74168,74198,74155,74222
44,61,3,152,74222,132,163,74202,74233,74207,74237,74183,74244
44,61,4,174,74244,163,190,74233,74260,74229,74259,74222,74277
44,61,5,207,74277,190,218,74260,74288,74262,74292,74244,74299
44,61,6,229,74299,218,450,74288,74520,74284,74314,74277,
44,62,1,17,75347,0,28,75330,75358,75332,75362,,75369
44,62,2,39,75369,28,52,75358,75382,75354,75384,75347,75394
44,62,3,64,75394,52,74,75382,75404,75379,75409,75369,75414
44,62,4,84,75414,74,92,75404,75422,75399,75429,75394,75430
44,62,5,100,75430,92,100,75422,75430,75415,75445,75414,75430
44,62,6,100,75430,100,270,75430,75600,75415,75445,75430,
44,63,1,12,75882,0,120,75870,75990,75870,75897,,
44,64,1,42,76302,0,54,76260,76314,76287,76317,,76325
44,64,2,65,76325,54,82,76314,76342,76310,76340,76302,76358
44,64,3,98,76358,82,210,76342,76470,76343,76373,76325,
44,65,1,26,76766,0,300,76740,77040,76751,76781,,
44,66,1,20,77240,0,180,77220,77400,77225,77255,,
44,67,1,113,80843,0,122,80730,80852,80828,80858,,80862
44,67,2,132,80862,122,139,80852,80869,80847,80877,80843,80876
44,67,3,146,80876,139,152,80869,80882,80861,80891,80862,80888
44,67,4,158,80888,152,173,80882,80903,80873,80903,80876,80918
44,67,5,188,80918,173,200,80903,80930,80903,80933,80888,80941
44,67,6,211,80941,200,222,80930,80952,80926,80956,80918,80964
44,67,7,234,80964,222,248,80952,80978,80949,80979,80941,80991
44,67,8,261,80991,248,268,80978,80998,80976,81006,80964,81006
44,67,9,276,81006,268,291,80998,81021,80991,81021,80991,81036
44,67,10,306,81036,291,324,81021,81054,81021,81051,81006,81071
44,67,11,341,81071,324,348,81054,81078,81056,81086,81036,81085
44,67,12,355,81085,348,368,81078,81098,81070,81100,81071,81111
44,67,13,381,81111,368,510,81098,81240,81096,81126,81085,
44,68,1,113,81683,0,124,81570,81694,81668,81698,,81706
44,68,2,136,81706,124,147,81694,81717,81691,81721,81683,81728
44,68,3,158,81728,147,176,81717,81746,81713,81743,81706,81763
44,68,4,193,81763,176,203,81746,81773,81748,81778,81728,81783
44,68,5,213,81783,203,224,81773,81794,81768,81798,81763,81806
44,68,6,236,81806,224,248,81794,81818,81791,81821,81783,81830
44,68,7,260,81830,248,274,81818,81844,81815,81845,81806,81859
44,68,8,289,81859,274,295,81844,81865,81844,81874,81830,81871
44,68,9,301,81871,295,312,81865,81882,81856,81886,81859,81892
44,68,10,322,81892,312,332,81882,81902,81877,81907,81871,81912
44,68,11,342,81912,332,356,81902,81926,81897,81927,81892,81941
44,68,12,371,81941,356,388,81926,81958,81926,81956,81912,81974
44,68,13,404,81974,388,420,81958,81990,81959,81989,81941,82005
44,68,14,435,82005,420,442,81990,82012,81990,82020,81974,82018
44,68,15,448,82018,442,461,82012,82031,82003,82033,82005,82044
44,68,16,474,82044,461,630,82031,82200,82029,82059,82018,
44,69,1,119,82739,0,136,82620,82756,82724,82754,,82772
44,69,2,152,82772,136,240,82756,82860,82757,82787,82739,
44,70,1,101,83291,0,112,83190,83302,83276,83306,,83312
44,70,2,122,83312,112,135,83302,83325,83297,83327,83291,83338
44,70,3,148,83338,135,155,83325,83345,83323,83353,83312,83352
44,70,4,162,83352,155,178,83345,83368,83337,83367,83338,83383
44,70,5,193,83383,178,204,83368,83394,83368,83398,83352,83406
44,70,6,216,83406,204,228,83394,83418,83391,83421,83383,83430
44,70,7,240,83430,228,260,83418,83450,83415,83445,83406,83470
44,70,8,280,83470,260,292,83450,83482,83455,83485,83430,83493
44,70,9,303,83493,292,317,83482,83507,83478,83508,83470,83521
44,70,10,331,83521,317,346,83507,83536,83506,83536,83493,83550
44,70,11,360,83550,346,372,83536,83562,83535,83565,83521,83575
44,70,12,385,83575,372,406,83562,83596,83560,83590,83550,83616
44,70,13,426,83616,406,510,83596,83700,83601,83631,83575,
44,71,1,85,84415,0,94,84330,84424,84400,84430,,84433
44,71,2,103,84433,94,116,84424,84446,84418,84448,84415,84460
44,71,3,130,84460,116,157,84446,84487,84445,84475,84433,84514
44,71,4,184,84514,157,193,84487,84523,84499,84529,84460,84532
44,71,5,202,84532,193,211,84523,84541,84517,84547,84514,84550
44,71,6,220,84550,211,233,84541,84563,84535,84565,84532,84576
44,71,7,246,84576,233,268,84563,84598,84561,84591,84550,84620
44,71,8,290,84620,268,302,84598,84632,84605,84635,84576,84643
44,71,9,313,84643,302,334,84632,84664,84628,84658,84620,84686
44,71,10,356,84686,334,370,84664,84700,84671,84701,84643,84714
44,71,11,384,84714,370,510,84700,84840,84699,84729,84686,
44,72,1,29,85469,0,38,85440,85478,85454,85484,,85486
44,72,2,46,85486,38,58,85478,85498,85471,85501,85469,85511
44,72,3,71,85511,58,150,85498,85590,85496,85526,85486,
44,73,1,7,86287,0,14,86280,86294,86280,86302,,86301
44,73,2,21,86301,14,30,86294,86310,86286,86316,86287,86320
44,73,3,40,86320,30,46,86310,86326,86305,86335,86301,86332
44,73,4,52,86332,46,61,86326,86341,86317,86347,86320,86350
44,73,5,70,86350,61,78,86341,86358,86335,86365,86332,86365
44,73,6,85,86365,78,97,86358,86377,86350,86380,86350,86389
